CVE ID,Severity,Score,Image+Version,Distro,Package Name,Title,URL,Installed Version,Fixed Version,Description,Published Date,PURL
CVE-2026-43501,critical,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-43501,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-45988,critical,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-45988,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46039,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46039,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46043,critical,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46043,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46119,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46119,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46135,critical,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46135,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46185,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46185,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46195,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46195,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46273,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46273,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46274,high,,20260623,resolute,linux-headers-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46274,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-headers-7.0.0-22-generic@7.0.0-22.22?distro=resolute
